"C, wt.%","Si, wt.%","Mn, wt.%","P, wt.%","S, wt.%","Ni, wt.%","Cr, wt.%","Mo, wt.%","Al, wt.%","N, wt.%","Ti, wt.%","Fe, wt.%","Nb, wt.%","B, wt.%","Cu, wt.%","V, wt.%","Zr, wt.%","W, wt.%","Sn, wt.%","Co, wt.%","O, wt,%","Ta, wt.%","As, wt%","Sb, wt.%",Length (mm),Width (mm),Thickness (mm),Test Temperature (C) ,Impact energy (J),DBTT,USE
0.15,0.25,1.2,0.0,0.0,0.37,0.23,0.08,0.02,0.0,0.0,97.61,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-90.1554404145078,1.45788336933043,-35.0,390.4689643866132
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,-29.8941135734071,23.2167832167832,-25.0,29.08357137388323
0.22,0.18,1.35,0.01,0.012,0.62,0.0,0.62,0.0,0.0,0.0,96.848,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,180.794701986754,26.0115606936416,162.0,49.15179940293795
0.21,0.26,1.2,0.008,0.002,0.28,0.23,0.05,0.02,0.0,0.0,97.694,0.0,0.0,0.04,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,79.9643811219947,302.10643015521,14.0,316.0594134240749
0.2,0.0,0.25,0.0,0.0,3.4,1.83,0.49,0.0,0.0,0.0,93.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-60.204081632653,42.5581395348836,-14.0,186.627906976744
0.18,0.24,1.42,0.017,0.004,0.84,0.14,0.51,0.0,0.0,0.0,96.509,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,18.75,183.665338645418,-52.0,188.3424025444033
0.2,0.0,0.23,0.0,0.0,3.41,1.83,0.51,0.0,0.0,0.0,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-164.850136239781,9.13043478260868,-96.0,247.1258194817802
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,2.5,-111.440842730389,0.234278341404785,-49.0,3.320406967338977
0.16,0.29,1.35,0.011,0.008,0.64,0.06,0.5,0.0,0.0,0.0,96.979,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,148.670756646216,113.425345043914,-9.0,109.7691463915671
0.25,0.28,1.33,0.035,0.035,0.55,0.0,0.53,0.0,0.0,0.0,96.84,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,9.1984833659491,136.181575433911,-15.0,215.0791990779605
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,70.25896359605555,43.86729718372554,99.3,136.514176813562
0.21,0.25,1.24,0.007,0.002,0.88,0.21,0.47,0.008,0.0,0.0,96.689,0.0,0.0,0.03,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-60.5647517039922,8.35266821345703,-1.0,384.3532607721893
0.16,0.22,1.33,0.008,0.004,0.76,0.22,0.51,0.0,0.0,0.0,96.691,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-90.3919089759797,21.4035087719298,-56.0,215.5666205463176
0.24,0.41,1.52,0.028,0.023,0.43,0.08,0.49,0.0,0.0,0.0,96.589,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,150.0,73.5660847880299,10.0,72.64149779436258
0.18,0.22,1.43,0.006,0.001,0.62,0.18,0.0,0.0,0.0,0.0,97.251,0.0,0.0,0.11,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-50.1639344262294,15.7024793388429,12.0,208.1850857311775
0.18,0.15,0.53,0.003,0.0011,0.64,0.15,0.5,0.0,0.0,0.0,97.8159,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.5,1.5,-100.081756756756,0.0637974683544306,-95.0,1.040886078501025
0.18,0.35,0.77,0.01,0.005,0.96,0.08,0.63,0.0,0.0,0.0,96.96,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,-25.0,8.4,-75.0,8.4
0.19,0.2,1.29,0.007,0.008,0.8,0.12,0.53,0.0,0.0,0.0,96.745,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,289.848812095032,188.697017268445,-38.0,184.1258626984198
0.21,0.29,1.3,0.008,0.009,0.62,0.18,0.5,0.0,0.0,0.0,96.873,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,38.0269814502529,123.626373626373,7.0,164.9940040207791
0.159,0.24,1.37,0.005,0.008,0.7,0.17,0.5,0.023,0.0,0.0,96.75,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,-120.0,0.75,-30.0,7.0
0.19,0.27,1.35,0.008,0.02,0.56,0.0,0.55,0.0,0.0,0.0,96.982,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,73.1230617493498,97.7454333808321,26.0,101.8474400597683
0.08,0.11,1.33,0.007,0.003,0.83,0.0,0.43,0.0,0.0,0.0,97.13,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,-49.8237534626038,7.20279720279719,-23.0,34.83404653620278
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-7.77027027027031,110.257985257985,-12.0,149.3631194389393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,20.5405405405404,82.7329192546583,6.48,144.3268938419781
0.18,0.22,1.43,0.006,0.001,0.62,0.18,0.0,0.0,0.0,0.0,97.251,0.0,0.0,0.11,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,50.054644808743,221.487603305785,-20.0,213.7389464472272
0.23,0.22,1.31,0.025,0.018,0.7,0.003,0.51,0.0,0.009,0.0,96.9686,0.0,0.0004,0.002,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,59.7183098591549,135.732009925558,20.0,153.887115756923
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,150.0,140.401146131805,7.26,144.060117226837
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-99.8419388830348,95.7520091848449,-81.0,290.4226778838548
0.18,0.075,1.35,0.005,0.004,0.78,0.135,0.52,0.005,0.0,0.0,96.8885,0.0,0.0,0.05,0.005,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-40.0191938579653,5.44692737430165,14.0,257.68156424581
0.2,0.0,0.23,0.0,0.0,3.41,1.83,0.51,0.0,0.0,0.0,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-29.7002724795639,250.0,-96.0,247.1258194817802
0.159,0.24,1.37,0.005,0.008,0.7,0.17,0.5,0.023,0.0,0.0,96.75,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,175.0,165.0,10.0,165.0
0.25,0.28,0.53,0.035,0.035,0.55,0.0,0.55,0.0,0.0,0.0,97.62,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-11.8931203931204,220.666666666666,-16.0,214.6020258264613
0.159,0.24,1.37,0.005,0.008,0.7,0.17,0.5,0.023,0.0,0.0,96.75,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,-10.0,7.0,-30.0,7.0
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,3.33,3.33,-138.709190831703,0.602968864721829,4.0,7.065141457737136
0.21,0.3,1.33,0.008,0.007,0.76,0.13,0.54,0.025,0.0,0.0,96.45400000000001,0.0,0.0,0.08,0.01,0.0,0.0,0.006,0.13,0.0,0.01,0.0,0.0,55.0,10.0,10.0,48.9361702127659,144.332755632582,2.48,153.3982986513621
0.14,0.23,1.28,0.004,0.0023,0.34,0.22,0.06,0.015,0.0,0.0,97.6337,0.0,0.0,0.03,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-69.9910952804986,172.394678492239,-69.0,382.2667671645865
0.211,0.0,0.323,0.002,0.0,3.64,2.47,0.0,0.0,0.0,0.0,93.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-120.234604105571,80.5890227576974,-99.0,218.6753737242182
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-25.2188274547187,119.417475728155,-69.8104385128693,274.618585298197
0.21,0.0,0.0,0.0,0.0,4.82,1.83,0.54,0.0,0.0,0.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-29.1793313069909,197.379912663755,-121.0,207.457690823812
0.1,0.2,0.7,0.0,0.0,1.9,0.15,1.5,0.03,0.0,0.0,95.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-40.3508771929824,215.217391304347,-57.0,249.5177713643042
0.18,0.075,1.35,0.005,0.004,0.78,0.135,0.52,0.005,0.0,0.0,96.8885,0.0,0.0,0.05,0.005,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,26.7754318618042,189.385474860335,14.0,257.68156424581
0.21,0.29,1.3,0.008,0.009,0.62,0.18,0.5,0.0,0.0,0.0,96.873,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-44.7154471544715,18.2800982800982,23.0,86.61130272687575
0.19,0.2,1.29,0.007,0.008,0.8,0.12,0.53,0.0,0.0,0.0,96.745,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,99.7840172786176,175.824175824175,-38.0,184.1258626984198
0.19,0.0,0.297,0.002,0.0,3.59,1.79,0.0,0.0,0.0,0.0,94.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,101.03519668737,244.416243654822,-43.0,258.3992655144151
0.19,0.27,1.35,0.008,0.02,0.56,0.0,0.55,0.0,0.0,0.0,96.982,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,10.224754932178,27.3405804788678,42.0,98.6303627532474
0.23,0.22,1.31,0.028,0.017,0.7,0.003,0.52,0.0,0.01,0.0,96.6574,0.0,0.0006,0.3,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,5.05617977528089,59.3325092707045,27.0,146.8625852856655
0.18,0.16,1.55,0.25,0.0034,0.65,0.16,0.0,0.0,0.0,0.0,96.7466,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,188.89054054054,101.003764115432,180.0,119.447929736511
0.215,0.0,0.334,0.002,0.0,2.66,1.81,0.0,0.0,0.0,0.0,94.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-50.4249291784702,150.9009009009,-46.0,273.2258046109118
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-120.389884088514,14.121699196326,-78.0,262.1754812879401
0.2,0.0,0.23,0.0,0.0,3.41,1.83,0.51,0.0,0.0,0.0,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-149.59128065395,21.3043478260869,-96.0,247.1258194817802
0.1,0.2,0.7,0.0,0.0,1.9,0.15,1.5,0.03,0.0,0.0,95.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,150.584795321637,269.309462915601,-57.0,249.5177713643042
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.5,1.5,19.8201005025125,0.92484076433121,-97.0,0.9578980890991453
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,2.5,-120.524636027128,0.408538402104805,-49.0,3.320406967338977
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-0.263435194942076,279.678530424799,-81.0,290.4226778838548
0.19,0.23,1.33,0.007,0.001,0.52,0.062,0.53,0.056,0.009,0.0,97.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-60.3588342440801,185.306122448979,-104.0,202.586120323544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,149.189189189189,140.372670807453,6.48,144.3268938419781
0.145,0.229,1.18,0.0,0.0,0.392,0.248,0.107,0.019,0.0,0.0,97.508,0.0,0.0,0.123,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-99.9999999999999,4.23600605143713,-37.0,416.0153893530718
0.159,0.24,1.37,0.005,0.008,0.7,0.17,0.5,0.023,0.0,0.0,96.75,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,-50.0,5.5,-30.0,7.0
0.21,0.25,1.24,0.007,0.002,0.88,0.21,0.47,0.008,0.0,0.0,96.689,0.0,0.0,0.03,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,79.4060370009737,331.496519721577,0.29,366.0234289557488
0.16,0.22,1.33,0.008,0.004,0.76,0.22,0.51,0.0,0.0,0.0,96.691,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-80.2781289506953,81.0526315789473,-66.0,155.438596491228
0.211,0.0,0.111,0.002,0.0,3.64,1.85,0.0,0.0,0.0,0.0,94.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-149.894332372718,11.2201963534362,-83.0,242.0293971447687
0.2,0.23,1.35,0.012,0.015,0.75,0.2,0.5,0.0,0.0,0.0,96.623,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-24.4420972644375,130.0,-49.0,214.6217922449976
0.22,0.2,1.23,0.007,0.0022,0.86,0.21,0.49,0.0,0.0,0.0,96.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,89.9193548387097,181.430363864491,-51.0,193.9966627768262
0.16,0.17,1.29,0.013,0.014,0.95,0.11,0.49,0.0,0.0,0.0,96.781,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-69.5473251028806,6.59999999999999,4.5,69.26666385501571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,106.819953234606,49.110807113543,77.0,64.90379440248711
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,2.5,9.89960762133691,3.74792322103998,-73.0,4.985305979369034
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.33,3.33,-50.0724628712871,5.83191230207064,-53.0,8.450778278721494
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,84.1880341880341,136.962750716332,7.26,144.060117226837
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.33,3.33,-63.1814356435643,1.16930572472594,-52.0,8.341933340787179
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,47.2170686456401,95.1414514145141,16.0,153.6012520893074
0.22,0.2,1.23,0.007,0.0022,0.86,0.21,0.49,0.0,0.0,0.0,96.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-80.0403225806451,72.521957340025,-51.0,193.9966627768262
0.21,0.29,1.3,0.008,0.009,0.62,0.18,0.5,0.0,0.0,0.0,96.873,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,93.4232715008432,165.906593406593,7.0,164.9940040207791
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-29.3141592920354,81.8815331010452,-84.0,92.73747286018671
0.215,0.0,0.334,0.002,0.0,2.66,1.81,0.0,0.0,0.0,0.0,94.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-60.6232294617563,99.099099099099,-46.0,273.2258046109118
0.25,0.28,1.33,0.035,0.035,0.55,0.0,0.53,0.0,0.0,0.0,96.84,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-66.7909001956946,51.2683578104138,-15.0,215.0791990779605
0.2,0.0,0.25,0.0,0.0,3.4,1.83,0.49,0.0,0.0,0.0,93.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-89.8972602739726,36.5767878077374,-59.0,207.2558382316835
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,-0.27645429362883,27.7622377622377,-25.0,29.08357137388323
0.21,0.0,0.3,0.0,0.0,3.59,1.79,0.54,0.0,0.0,0.0,93.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-119.520547945205,16.1676646706587,-78.0,243.4551056260777
0.18,0.14,1.38,0.003,0.003,0.71,0.26,0.47,0.0,0.0,0.0,96.804,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-80.1652892561983,14.3391521197006,-28.0,224.8301124947341
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,-40.1357340720221,20.6293706293706,-25.0,29.08357137388323
0.18,0.24,1.42,0.017,0.004,0.84,0.14,0.51,0.0,0.0,0.0,96.509,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,289.705882352941,265.338645418326,44.0,238.2646412935093
0.19,0.15,0.28,0.002,0.003,3.73,1.69,0.5,0.002,0.0,0.001,93.44,0.005,0.0,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-59.7249508840864,194.605263157894,-76.0,299.9160598696135
0.19,0.26,1.27,0.0,0.0,0.38,0.22,0.08,0.02,0.0,0.0,97.482,0.0,0.0,0.05,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-0.330033003300513,179.081632653061,-18.0,374.8011618173852
0.25,0.28,1.33,0.035,0.035,0.55,0.0,0.53,0.0,0.0,0.0,96.84,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-40.9721135029353,70.4939919893191,-15.0,215.0791990779605
0.22,0.23,1.37,0.009,0.015,0.59,0.18,0.6,0.35,0.008,0.01,96.2694,0.0,0.0008,0.12,0.004,0.001,0.01,0.0018,0.008,0.003,0.0,0.0,0.0,55.0,10.0,10.0,8.38132104118508,71.8795223570285,-79.0,71.43920855610473
0.19,0.0,0.29,0.002,0.002,3.59,1.79,0.49,0.0,0.0,0.0,93.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-89.7155361050328,111.210191082802,-88.0,233.6198701056207
0.21,0.0,0.3,0.0,0.0,3.59,1.79,0.54,0.0,0.0,0.0,93.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-150.634146341463,8.23389021479704,-74.0,233.5491826321516
0.2,0.24,1.38,0.011,0.005,0.52,0.06,0.3,0.068,0.0,0.0,97.184,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-114.778578784757,19.7530864197531,-52.0,243.3800328513278
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.33,3.33,-80.2478341584158,7.11814859926918,-106.0,8.934415955675817
0.2,0.0,0.3,0.0,0.0,3.64,1.8,0.49,0.0,0.0,0.0,93.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-104.880382775119,64.0601503759398,-88.0,264.9670209607979
0.24,0.41,1.52,0.028,0.023,0.43,0.08,0.49,0.0,0.0,0.0,96.589,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-50.1079913606911,10.6750392464678,13.0,71.29178324518352
0.17,0.25,1.3,0.009,0.003,0.73,0.1,0.47,0.0,0.0,0.0,96.903,0.0,0.0,0.063,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,147.350993377483,192.688066254533,-16.0,200.892396381196
0.19,0.15,0.28,0.002,0.003,3.73,1.69,0.5,0.002,0.0,0.001,93.44,0.005,0.0,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-191.991786447638,4.9655172413793,-86.0,289.2275788341068
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,-70.0301939058171,1.67832167832167,-25.0,29.08357137388323
0.21,0.0,0.0,0.0,0.0,3.57,1.87,0.11,0.0,0.0,0.0,94.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-104.980079681274,109.949622166246,-96.0,230.2120787161278
0.19,0.23,1.41,0.006,0.006,0.77,0.11,0.5,0.0,0.0,0.0,96.738,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,74.4916820702403,205.743243243243,-28.0,197.1671976572746
0.21,0.0,0.11,0.002,0.002,3.64,1.85,0.54,0.0,0.0,0.0,93.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-45.1749734888653,189.276807980049,-80.0,230.6021090279134
0.22,0.18,1.35,0.01,0.012,0.62,0.0,0.62,0.0,0.0,0.0,96.848,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,3.33,3.33,71.0526315789479,0.53867403314917,162.0,4.39039114856144
0.16,0.33,1.27,0.01,0.005,1.97,0.07,0.63,0.0,0.0,0.0,95.49,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,-120.0,1.0,-50.0,8.0
0.21,0.0,0.3,0.0,0.0,3.59,1.79,0.54,0.0,0.0,0.0,93.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-89.7260273972602,64.6706586826347,-78.0,243.4551056260777
0.21,0.0,0.3,0.0,0.0,3.59,1.79,0.54,0.0,0.0,0.0,93.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-196.390243902439,0.357995226730167,-83.0,240.8078435199048
